cell.id,area,gfpMeanBgAFsub,mcherryMeanBgAFsub,degron,red,treatment,experiment,exp.field,Elip_B,Elip_C,no.of.voxels,pos.x,pos.y,spheracity,volume,area.puncta,pos.x.puncta,pos.y.puncta,rfp.mean.bg.sub,dapi.mean.bg.sub,rfp.mean.bg.sub.puncta,dapi.mean.bg.sub.puncta,no.bud.scars
1000000416_20min_s3_mODC_tef2-mCherry_none,3431.32,359.8885752588737,928.702,mODC,tef2-mCherry,none,20min,20min_s3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000419_20min_s3_mODC_tef2-mCherry_none,3992.74,183.15457525887376,866.642,mODC,tef2-mCherry,none,20min,20min_s3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000422_20min_s3_mODC_tef2-mCherry_none,2011.14,376.75057525887377,738.5919999999999,mODC,tef2-mCherry,none,20min,20min_s3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000425_20min_s3_mODC_tef2-mCherry_none,3422.33,378.03557525887373,836.0419999999999,mODC,tef2-mCherry,none,20min,20min_s3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000434_20min_s3_mODC_tef2-mCherry_none,4194.89,16.981575258873747,1521.272,mODC,tef2-mCherry,none,20min,20min_s3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000436_20min_s3_mODC_tef2-mCherry_none,3050.4,329.52957525887376,731.0519999999999,mODC,tef2-mCherry,none,20min,20min_s3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000438_20min_s3_mODC_tef2-mCherry_none,1354.08,316.0605752588737,663.086,mODC,tef2-mCherry,none,20min,20min_s3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000475_20min_s4_mODC_tef2-mCherry_none,3090.82,304.97657525887377,651.1659999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000477_20min_s4_mODC_tef2-mCherry_none,3135.81,424.5615752588737,607.6429999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000478_20min_s4_mODC_tef2-mCherry_none,3606.87,158.50457525887367,820.205,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000479_20min_s4_mODC_tef2-mCherry_none,3231.09,378.09657525887366,527.141,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000484_20min_s4_mODC_tef2-mCherry_none,1164.65,38.65757525887368,639.4699999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000485_20min_s4_mODC_tef2-mCherry_none,3259.15,271.24157525887375,685.804,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000486_20min_s4_mODC_tef2-mCherry_none,4042.74,302.6275752588737,632.962,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000487_20min_s4_mODC_tef2-mCherry_none,1701.48,155.6385752588737,431.8449999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000488_20min_s4_mODC_tef2-mCherry_none,2747.52,85.66857525887364,766.8749999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000489_20min_s4_mODC_tef2-mCherry_none,481.228,462.0435752588738,311.125,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000491_20min_s4_mODC_tef2-mCherry_none,3834.42,904.9435752588736,598.733,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000492_20min_s4_mODC_tef2-mCherry_none,3542.75,444.9935752588737,582.4839999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000493_20min_s4_mODC_tef2-mCherry_none,440.334,126.18757525887364,316.567,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000495_20min_s4_mODC_tef2-mCherry_none,2823.58,495.5335752588738,644.42,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000497_20min_s4_mODC_tef2-mCherry_none,2525.55,118.41857525887364,574.466,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000499_20min_s4_mODC_tef2-mCherry_none,3693.02,413.66357525887366,619.598,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000500_20min_s4_mODC_tef2-mCherry_none,2045.26,196.3205752588737,620.462,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000502_20min_s4_mODC_tef2-mCherry_none,4186.59,342.8405752588737,797.6349999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000503_20min_s4_mODC_tef2-mCherry_none,3062.04,202.12457525887368,687.336,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000504_20min_s4_mODC_tef2-mCherry_none,2831.43,86.3055752588737,604.6859999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000505_20min_s4_mODC_tef2-mCherry_none,3871.35,202.44357525887375,604.0949999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000506_20min_s4_mODC_tef2-mCherry_none,2851.07,469.9335752588737,888.1449999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000508_20min_s4_mODC_tef2-mCherry_none,1523.87,426.8405752588737,747.005,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000509_20min_s4_mODC_tef2-mCherry_none,2410.84,173.41857525887366,395.7759999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000510_20min_s4_mODC_tef2-mCherry_none,2517.76,429.41357525887366,718.615,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000512_20min_s4_mODC_tef2-mCherry_none,3494.75,221.49257525887373,921.765,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000514_20min_s4_mODC_tef2-mCherry_none,3139.6,490.3835752588737,784.225,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000515_20min_s4_mODC_tef2-mCherry_none,1248.72,297.2735752588737,524.809,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000516_20min_s4_mODC_tef2-mCherry_none,2935.12,394.4215752588737,698.9219999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000517_20min_s4_mODC_tef2-mCherry_none,3242.94,332.76457525887366,684.251,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000518_20min_s4_mODC_tef2-mCherry_none,3242.94,342.98557525887367,566.588,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000519_20min_s4_mODC_tef2-mCherry_none,3428.16,7.545575258873711,973.265,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000520_20min_s4_mODC_tef2-mCherry_none,3282.94,340.89157525887373,641.173,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000521_20min_s4_mODC_tef2-mCherry_none,2329.65,137.64857525887368,675.2479999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000522_20min_s4_mODC_tef2-mCherry_none,2955.28,545.8735752588736,660.6999999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000524_20min_s4_mODC_tef2-mCherry_none,4171.44,11.15357525887366,1018.905,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000527_20min_s4_mODC_tef2-mCherry_none,2737.22,92.13857525887369,781.705,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000528_20min_s4_mODC_tef2-mCherry_none,2699.88,57.00157525887373,933.285,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000529_20min_s4_mODC_tef2-mCherry_none,3103.81,127.04757525887366,844.9150000000001,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000530_20min_s4_mODC_tef2-mCherry_none,3010.97,199.5085752588737,653.194,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000531_20min_s4_mODC_tef2-mCherry_none,1588.5,76.06957525887371,795.8149999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000533_20min_s4_mODC_tef2-mCherry_none,3217.66,316.4265752588737,756.695,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000534_20min_s4_mODC_tef2-mCherry_none,2855.22,380.2015752588737,790.8449999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000535_20min_s4_mODC_tef2-mCherry_none,2969.9,368.72257525887375,704.0889999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000537_20min_s4_mODC_tef2-mCherry_none,727.636,55.23957525887367,345.212,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000538_20min_s4_mODC_tef2-mCherry_none,3970.84,335.6675752588737,732.375,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000539_20min_s4_mODC_tef2-mCherry_none,3268.64,283.67857525887376,987.055,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000540_20min_s4_mODC_tef2-mCherry_none,5323.73,230.24657525887375,626.526,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000541_20min_s4_mODC_tef2-mCherry_none,1208.36,183.1575752588737,510.23,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000542_20min_s4_mODC_tef2-mCherry_none,1921.86,38.55957525887372,852.6149999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000547_20min_s4_mODC_tef2-mCherry_none,4253.07,120.1135752588737,862.6650000000001,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000548_20min_s4_mODC_tef2-mCherry_none,1731.54,294.4125752588737,786.3649999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000549_20min_s4_mODC_tef2-mCherry_none,3472.9,399.3005752588737,651.3929999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000550_20min_s4_mODC_tef2-mCherry_none,3063.06,192.22257525887375,845.965,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000551_20min_s4_mODC_tef2-mCherry_none,2136.4,103.84357525887371,599.492,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000553_20min_s4_mODC_tef2-mCherry_none,1963.71,58.63157525887373,505.0659999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000554_20min_s4_mODC_tef2-mCherry_none,3627.17,71.83557525887367,651.952,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000555_20min_s4_mODC_tef2-mCherry_none,3329.26,501.2235752588736,1003.525,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000556_20min_s4_mODC_tef2-mCherry_none,3276.85,145.0225752588737,780.045,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000557_20min_s4_mODC_tef2-mCherry_none,2885.07,116.74157525887374,596.886,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000558_20min_s4_mODC_tef2-mCherry_none,2989.12,244.15957525887376,610.683,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000559_20min_s4_mODC_tef2-mCherry_none,2225.11,69.0075752588737,594.615,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000563_20min_s4_mODC_tef2-mCherry_none,2996.19,285.3795752588737,514.043,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000564_20min_s4_mODC_tef2-mCherry_none,1846.72,493.56357525887375,633.348,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000565_20min_s4_mODC_tef2-mCherry_none,2694.24,176.8155752588737,689.312,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000566_20min_s4_mODC_tef2-mCherry_none,3586.39,184.5325752588737,685.448,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000568_20min_s4_mODC_tef2-mCherry_none,4180.23,334.3775752588737,581.4169999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000569_20min_s4_mODC_tef2-mCherry_none,1020.07,101.22057525887368,354.74,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000570_20min_s4_mODC_tef2-mCherry_none,2611.82,227.72857525887372,640.01,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000573_20min_s4_mODC_tef2-mCherry_none,988.051,128.11257525887373,736.025,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000574_20min_s4_mODC_tef2-mCherry_none,3272.79,303.5045752588737,799.3749999999999,mODC,tef2-mCherry,none,20min,20min_s4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000370_20min_s5_mODC_tef2-mCherry_none,738.055,119.74957525887372,315.8299999999999,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000371_20min_s5_mODC_tef2-mCherry_none,3552.81,405.07157525887374,743.99,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000372_20min_s5_mODC_tef2-mCherry_none,3263.36,516.8595752588736,691.736,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000373_20min_s5_mODC_tef2-mCherry_none,863.033,210.53057525887368,461.0849999999999,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000374_20min_s5_mODC_tef2-mCherry_none,3225,175.29557525887367,976.3100000000002,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000375_20min_s5_mODC_tef2-mCherry_none,2019.92,385.5975752588737,880.68,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000376_20min_s5_mODC_tef2-mCherry_none,3394.64,250.0315752588737,678.067,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000378_20min_s5_mODC_tef2-mCherry_none,3293.57,262.08557525887375,790.65,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000380_20min_s5_mODC_tef2-mCherry_none,3168.67,255.42657525887375,698.728,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000381_20min_s5_mODC_tef2-mCherry_none,3700.09,74.06957525887366,901.16,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000382_20min_s5_mODC_tef2-mCherry_none,1099.62,3.5355752588736635,551.6709999999999,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000384_20min_s5_mODC_tef2-mCherry_none,2829.12,405.15157525887366,801.8100000000001,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000386_20min_s5_mODC_tef2-mCherry_none,1846.74,233.4305752588737,657.793,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000387_20min_s5_mODC_tef2-mCherry_none,2310.01,269.36457525887374,690.011,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000388_20min_s5_mODC_tef2-mCherry_none,3017.81,394.52357525887373,943.17,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000389_20min_s5_mODC_tef2-mCherry_none,2737.58,542.2395752588735,827.1,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000390_20min_s5_mODC_tef2-mCherry_none,784.974,148.68957525887367,515.009,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000391_20min_s5_mODC_tef2-mCherry_none,3311.57,332.21457525887365,904.99,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000392_20min_s5_mODC_tef2-mCherry_none,2158.75,312.1795752588737,558.463,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000393_20min_s5_mODC_tef2-mCherry_none,3590.39,479.4895752588736,814.68,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000394_20min_s5_mODC_tef2-mCherry_none,4098.38,682.5195752588735,814.17,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000395_20min_s5_mODC_tef2-mCherry_none,945.719,362.41257525887374,433.223,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000396_20min_s5_mODC_tef2-mCherry_none,2958.92,128.05257525887373,567.074,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000397_20min_s5_mODC_tef2-mCherry_none,3161.87,269.96857525887367,871.5500000000001,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000400_20min_s5_mODC_tef2-mCherry_none,2118.61,103.99857525887374,754.2499999999999,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000401_20min_s5_mODC_tef2-mCherry_none,3209.51,360.8095752588737,776.68,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000403_20min_s5_mODC_tef2-mCherry_none,2249.09,362.9665752588737,708.914,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000404_20min_s5_mODC_tef2-mCherry_none,2523.94,174.54257525887374,810.4,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000405_20min_s5_mODC_tef2-mCherry_none,885.3,82.31657525887373,328.52699999999993,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000406_20min_s5_mODC_tef2-mCherry_none,3186.88,193.80957525887368,609.257,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000407_20min_s5_mODC_tef2-mCherry_none,4442.56,384.38757525887365,743.1899999999999,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000408_20min_s5_mODC_tef2-mCherry_none,2927.9,280.9185752588737,710.353,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000409_20min_s5_mODC_tef2-mCherry_none,1151.23,60.663575258873706,411.346,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000410_20min_s5_mODC_tef2-mCherry_none,3525.11,417.1235752588738,651.9029999999999,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000411_20min_s5_mODC_tef2-mCherry_none,1966.28,31.024575258873696,659.097,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000412_20min_s5_mODC_tef2-mCherry_none,4709.8,88.36257525887366,784.1999999999999,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000413_20min_s5_mODC_tef2-mCherry_none,2838.57,92.99857525887374,813.82,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000415_20min_s5_mODC_tef2-mCherry_none,2767.37,440.38957525887366,1030.14,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000416_20min_s5_mODC_tef2-mCherry_none,2649.31,533.1795752588736,612.39,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000417_20min_s5_mODC_tef2-mCherry_none,2502.26,117.00957525887372,1276.75,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000419_20min_s5_mODC_tef2-mCherry_none,4096.4,396.4815752588737,881.35,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000420_20min_s5_mODC_tef2-mCherry_none,3298.58,213.5975752588737,673.9749999999999,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000000421_20min_s5_mODC_tef2-mCherry_none,3017.39,438.79957525887374,715.948,mODC,tef2-mCherry,none,20min,20min_s5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
