cell.id,f,dy,dm,value,degron,red,treatment,model,aic,exp.field,colony,gfp.mean.bg.af.sub.new,area,Elip_B,Elip_C,no.of.voxels,pos.x,pos.y,spheracity,rfp.mean.bg.sub.puncta,rfp.sum.bg.sub.puncta,dapi.sum.bg.sub.puncta,dapi.mean.bg.sub.puncta
1000000015_20min_s3_mODC_pup1-rfp_2.5uM,0.1,0.01493543680838343,4.265664275090975,0.04412053172824154,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-197.19933435600743,20min_s3,1,196.11100000000005,1989.44,14.6846,25.8537,910,1102.69,1029.21,0.354365,202.59200000000004,51660.83500000001,-3750.2100000000064,-14.707000000000022
1000000015_20min_s4_mODC_pup1-rfp_5uM,0.1,0.06009257895830595,76.21178209419067,0.8614203703102155,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-105.0779557597038,20min_s4,1,489.71275,1090.4,12.8139,15.7752,498,1094.33,646.271,0.423886,126.74,22052.76,1668.7779999999984,9.591000000000008
1000000015_20min_s5_mODC_pup1-rfp_5uM,0.1,0.00911404049302384,61.524711204478976,0.02754795976617803,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-211.80023419482677,20min_s5,2,280.30175,2519.31,18.5471,25.6053,1185,963.191,1003.85,0.331821,190.293,39580.848,1875.1680000000017,9.015000000000017
1000000015_20min_s6_mODC_pup1-rfp_1uM,0,0.0404511556763979,1.7942551586198336,0.0251673649873658,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-214.60202542111384,20min_s6,2,289.01725,3060.16,20.1282,28.7983,1447,1112.96,915.142,0.313076,195.724,47560.841,-590.03125,-2.427750000000003
1000000015_20min_s7_mODC_pup1-rfp_2.5uM,0.1,0.02467535685762268,1164.2110016249264,0.01295705866727814,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-235.18315496258447,20min_s7,3,357.90200000000004,3084.25,22.3224,26.1042,1461,817.335,951.224,0.31289,148.39700000000002,34873.265,1578.0750000000044,6.715000000000003
1000000015_20min_s7_mODC_pup1-rfp_5uM,0.1,0.04881169099550368,86.44165022993943,0.0345816225175518,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-204.75102259222712,20min_s7,3,301.69875,1671.69,14.7058,21.0641,776,1046.69,778.866,0.374788,129.26,19130.444,1036.16,7.000999999999976
1000000015_20min_s8_mODC_pup1-rfp_1uM,0.1,0.12357061781344617,28.622450452441033,0.03233153368100183,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-206.83668309047675,20min_s8,3,118.047,2993.53,22.6896,25.1911,1414,1098.14,786.62,0.315166,147.387,25350.576,2035.5960000000016,11.835000000000008
1000000016_20min_s4_mODC_pup1-rfp_2.5uM,0.00347820475450177,0.04308642112929758,0.2631402045763688,0.03496779462934165,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-204.4067649698155,20min_s4,1,543.868,3483.68,24.079,27.5423,1657,1147.21,983.848,0.301511,129.52999999999997,37304.68,-3745.159999999996,-13.00399999999999
1000000017_20min_s4_mODC_pup1-rfp_2.5uM,0.1,0.05336818346689382,1.1218736614650515,0.05086288325174067,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-192.79088008849527,20min_s4,1,260.68600000000004,2017.79,16.0394,23.8713,928,1115.87,1027.65,0.353916,156.572,28809.24,-3899.8799999999974,-21.194999999999993
1000000017_20min_s5_mODC_pup1-rfp_1uM,0,0.08020323234089757,2.2707546387439215,0.0716757321418443,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-182.15729796715715,20min_s5,2,252.56079999999997,3018.11,22.8189,25.1032,1431,1064.02,789.742,0.315068,139.93560000000002,21829.8776,308.23999999999796,1.975999999999999
1000000017_20min_s6_mODC_pup1-rfp_1uM,0.1,0.04236783285578588,1810.029373090184,0.07730224695884709,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-179.8146032682062,20min_s6,2,471.96625000000006,2081.2,19.1795,20.262,975,1055.6,967.022,0.352191,113.504,13393.466,1707.4375,14.470249999999991
1000000017_20min_s8_mODC_pup1-rfp_5uM,0,0.03326569532525045,0.41678626654524353,0.00783278095622407,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-250.78617096064977,20min_s8,3,228.25875,3386.7,24.1668,26.6579,1608,977.949,935.776,0.303945,187.373,42346.308,1554.229999999996,6.876999999999981
1000000018_20min_s8_mODC_pup1-rfp_5uM,0,0.04156318933926066,422.6766538044335,0.01155669430044678,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-238.72880625987904,20min_s8,3,175.91575,2143.97,17.4849,23.1426,1003,1001.38,907.691,0.348586,157.15099999999995,29387.246,1254.3849999999948,6.707999999999998
1000000019_20min_s6_mODC_pup1-rfp_1uM,0.1,0.04937518594326121,111.41398104067038,0.15561709128872267,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-158.12466513360582,20min_s6,2,216.85524999999996,1319.22,11.7858,20.9498,605,1145.42,914.176,0.398897,131.011,5371.467,-490.59375,-11.965750000000014
1000000019_20min_s7_mODC_pup1-rfp_5uM,0,0.03471714085537268,1.17291615149952,0.00239371972675143,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-287.5357126480388,20min_s7,3,485.29374999999993,3195.3,22.7682,26.5671,1516,878.266,976.146,0.309531,170.539,37859.666,1243.239999999998,5.599999999999994
1000000020_20min_s4_mODC_pup1-rfp_2.5uM,0,0.05565511635544316,0.1676792403250849,0.02029268335316411,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-221.2759447385739,20min_s4,1,337.87700000000007,3343,24.6265,25.7029,1588,878.362,929.513,0.305378,211.415,78857.655,2964.6399999999994,7.948000000000008
1000000020_20min_s5_mODC_pup1-rfp_1uM,0,0.08102986083391851,5.340851133070388,0.06337342045757124,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-185.9736363140014,20min_s5,2,343.39279999999997,2367.85,19.1134,23.3201,1114,979.057,894.902,0.338708,157.17059999999998,30962.5762,562.1299999999974,2.85299999999998
1000000020_20min_s7_mODC_pup1-rfp_5uM,0.1,0.02324411400600608,160.52152070516496,0.01545779733384972,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-229.7124966945296,20min_s7,3,789.9557499999999,3602.81,23.0684,29.6832,1714,1033.24,838.789,0.298373,149.85699999999997,38962.78,1414.199999999997,5.438999999999993
1000000020_20min_s8_mODC_pup1-rfp_2.5uM,0.1,0.05907000477264045,136.42646056617727,0.07656603326578228,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-180.11125698548034,20min_s8,3,179.68900000000002,2326.33,20.0691,22.124,1092,1091.41,676.121,0.339643,138.053,14771.659,1614.6589999999997,15.090000000000003
1000000020_20min_s8_mODC_pup1-rfp_5uM,0.1,0.03315453705611355,164.85071758624946,0.02252781205220494,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-218.03674723776672,20min_s8,3,639.6477500000001,2132.01,17.991,22.7342,984,892.789,1026.82,0.34865,178.79399999999998,50062.24,2363.399999999994,8.4410000000000025
1000000021_20min_s3_mODC_pup1-rfp_2.5uM,0,0.04946574155102043,0.49069766665699266,0.05994599726704473,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-187.69724953443765,20min_s3,1,395.493,1209.5,12.4828,17.905,556,987.336,880.917,0.411629,103.29,10122.466,846.4840000000004,8.637999999999977
1000000021_20min_s6_mODC_pup1-rfp_1uM,0,0.0344239933688687,0.5246156899134637,0.02629383860463158,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-213.2446432048599,20min_s6,2,496.6252500000001,2864.02,19.0328,28.9912,1352,1162.28,959.094,0.319008,185.525,46566.736999999994,-3008.78125,-11.98675
1000000021_20min_s7_mODC_pup1-rfp_5uM,0.1,0.0091745722608189,4.133155986348572,0.02840621402324519,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-210.84917131656135,20min_s7,3,343.8227499999999,3326.43,22.4291,28.1108,1579,966.676,921.192,0.305753,152.41499999999996,42523.837,1652.179999999993,5.921999999999997
1000000021_20min_s8_mODC_pup1-rfp_5uM,0,0.04242275753135892,0.6646697744296345,0.0114726658954195,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-238.95502983654023,20min_s8,3,820.92975,2911.69,20.5785,26.7407,1378,933.39,1007.2,0.318291,193.051,57722.142,2695.144999999997,9.013999999999982
1000000022_20min_s5_mODC_pup1-rfp_1uM,0.05623552862994263,0.04658877995904499,820.1523664363411,0.02501890457007253,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-214.78543360830875,20min_s5,2,332.9338,3800.42,25.7903,28.0503,1801,888.536,1017.78,0.293606,160.99259999999998,36867.2434,318.4099999999962,1.3899999999999864
1000000022_20min_s6_mODC_pup1-rfp_1uM,0.1,0.05436119811992322,481.2560321126647,0.03363619021309826,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-205.610337100492,20min_s6,2,323.80525,2972.82,21.2336,26.6782,1406,1176.14,1003.14,0.316053,139.434,28723.322,-3549.8125,-17.231750000000005
1000000022_20min_s6_mODC_pup1-rfp_dmso2,0,0.08732603069568032,0.584526303190232,0.02440675988654011,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-215.55335269523383,20min_s6,2,183.61212026286603,3940.06,25.0731,29.9199,1878,718.739,931.852,0.290331,176.534,56490.88,6283.279999999999,19.63500000000002
1000000022_20min_s7_mODC_pup1-rfp_1uM,0.1,0.06492579447436221,334.7129151136445,0.15748853930604867,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-157.7540836189598,20min_s7,3,305.6189999999999,3288.41,22.6643,27.3806,1553,1144.7,777.518,0.305466,96.702,96.702,-3.4039999999999964,-3.4039999999999964
1000000022_20min_s7_mODC_pup1-rfp_2.5uM,0.1,0.0314080002563176,1181.989738083065,0.03596285844288872,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-203.53692941280855,20min_s7,3,403.549,3976.27,25.9953,29.0918,1896,1172.3,672.477,0.289538,137.09199999999998,27281.301,1709.255000000001,8.588999999999999
1000000022_20min_s8_mODC_pup1-rfp_2.5uM,0.1,0.0346461382206003,201.5124323334172,0.0260850576857883,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-213.49177490176984,20min_s8,3,412.721,2715.37,21.5469,23.7703,1282,845.208,936.59,0.324996,163.926,35735.866,3112.866000000002,14.278999999999996
1000000022_20min_s8_mODC_pup1-rfp_5uM,0,0.04998150560766153,0.5042412673823976,0.01140962687945554,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-239.12583566076697,20min_s8,3,381.9497500000001,1955.66,18.3314,19.8936,915,978.532,976.948,0.358895,151.16199999999998,37790.5,1883.75,7.534999999999997
1000000023_20min_s3_mODC_pup1-rfp_2.5uM,0.1,0.02947574823053491,5.410578052467161,0.00725436429448602,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-253.16431594585103,20min_s3,1,444.241,4322.86,26.0809,31.5824,2066,972.959,927.131,0.282203,188.85900000000004,65156.365,2296.0099999999948,6.655000000000001
1000000023_20min_s6_mODC_pup1-rfp_2.5uM,0.1,0.03025886397805947,160.66052583643915,0.2196232380773558,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-147.44469774158793,20min_s6,2,238.02699999999993,1993.86,17.6874,21.084,934,1065.41,661.051,0.356989,141.823,23259.004,1551.7999999999993,9.461999999999987
1000000023_20min_s6_mODC_pup1-rfp_dmso2,0,0.08317044249482194,1.222827104237191,0.05135364552389711,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-192.49320323486037,20min_s6,2,170.04912026286604,3699.58,22.9136,30.775,1759,919.999,735.8,0.295758,178.712,47894.912,6092.171999999999,22.732
1000000023_20min_s7_mODC_pup1-rfp_2.5uM,0.1,0.03452526310667214,68.42412496675183,0.02986389899951943,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-209.29785584013132,20min_s7,3,216.58900000000008,4121.6,25.2012,31.1134,1966,858.146,992.83,0.286298,165.48,62386.123,3255.8650000000052,8.635999999999996
1000000023_20min_s8_mODC_pup1-rfp_2.5uM,0,0.05686916623609307,0.5163621582803335,0.02522051396645615,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-214.53662798835603,20min_s8,3,346.196,1445.3,13.8951,19.3908,666,1134.89,639.255,0.390426,112.912,9032.96,127.95999999999913,1.5989999999999895
1000000023_20min_s8_mODC_pup1-rfp_5uM,0.00889540582432446,0.03063331358683236,0.10877919789191154,0.00805046371020519,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-249.93639648825305,20min_s8,3,314.33175,3582.87,22.646,30.1442,1703,1081.73,893.199,0.298604,116.814,27918.662,200.84500000000116,0.8400000000000034
1000000024_20min_s4_mODC_pup1-rfp_2.5uM,0,0.0697136220871092,344.1288944164416,0.02736280118092302,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-212.0092984219091,20min_s4,1,346.00200000000007,2843.66,21.3016,25.2693,1341,1063.84,790.923,0.319474,191.223,63868.49,1031.1199999999951,3.0870000000000175
1000000024_20min_s5_mODC_pup1-rfp_1uM,0,0.04831526572500815,0.566465133778703,0.12015907971756064,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-166.1407045829705,20min_s5,2,208.3728,2475.55,21.0524,22.1131,1166,829.072,922.921,0.334241,149.72160000000002,31591.1806,3123.189999999995,14.801999999999992
1000000024_20min_s6_mODC_pup1-rfp_dmso2,0.00635278797265854,0.07645465294923309,58.128586776762255,0.01285848168461743,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-235.4199039342215,20min_s6,2,198.366120262866,3462.18,23.6751,27.7944,1644,871.872,784.026,0.301843,162.43600000000004,45157.252,8215.462,29.55200000000002
1000000024_20min_s7_mODC_pup1-rfp_1uM,0.1,0.03770329483707015,231.7479513170437,0.04203778504719043,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-198.69838239484892,20min_s7,3,539.472,1302.98,12.7213,18.9151,597,1175.89,750.058,0.401841,156.336,33768.632,1340.7360000000008,6.206999999999994
1000000024_20min_s7_mODC_pup1-rfp_5uM,0,0.02083895638261898,0.9081715761789144,0.00979170132398809,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-243.86642506639248,20min_s7,3,354.26775,3874.06,23.2429,31.6587,1845,1156.03,756.245,0.291695,206.88599999999997,65375.948,756.7199999999939,2.394999999999982
1000000025_20min_s4_mODC_pup1-rfp_2.5uM,0,0.06902004030553735,180.11286330261774,0.12324836399235088,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-165.3537692803778,20min_s4,1,173.44799999999998,2939.48,21.7742,25.5428,1392,990.527,866.434,0.317562,163.798,37837.285,1764.0800000000015,7.637
1000000025_20min_s6_mODC_pup1-rfp_1uM,0,0.08637382567652961,2.10294753753349,0.02948729667707849,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-209.69127095342313,20min_s6,2,208.25725,2283.38,19.0892,22.4613,1073,880.302,948.527,0.342558,143.55800000000002,31152.179,1573.90625,7.253250000000008
1000000025_20min_s6_mODC_pup1-rfp_2.5uM,0.1,0.0189344560338842,2440.312354819308,0.10615947910101883,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-169.98080000589957,20min_s6,2,242.27599999999995,3664.36,22.0041,31.6779,1742,1106.46,650.897,0.296511,206.522,63608.788,6202.5999999999985,20.137999999999977
1000000025_20min_s6_mODC_pup1-rfp_dmso2,0,0.08786955537905237,1.7450672605603654,0.02168607492036253,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-219.21723626693617,20min_s6,2,187.962120262866,3188.73,21.4614,28.1524,1512,807.35,850.813,0.309661,190.93,49641.84,6521.540000000001,25.083
1000000025_20min_s7_mODC_pup1-rfp_1uM,0,0.07954608383337848,1.7903362915242882,0.02736036734915581,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-212.0120558932639,20min_s7,3,219.403,2362.01,20.4096,21.7437,1112,970.694,965.656,0.33921,146.613,28003.082,1525.835999999999,7.989000000000004
1000000025_20min_s8_mODC_pup1-rfp_2.5uM,0,0.0918886627039839,338.48738653625173,0.09090845614284052,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-174.78857325183608,20min_s8,3,113.29200000000004,2343.56,19.1141,22.9891,1096,762.619,1023.9,0.339795,162.863,35015.455,3091.4550000000017,14.37899999999999
1000000025_20min_s8_mODC_pup1-rfp_dmso2,0,0.08173187542112939,0.4413696160829776,0.02568851458949185,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-213.96665333228032,20min_s8,3,319.082120262866,2751.72,19.3628,26.7214,1297,1166.52,1009.68,0.323371,122.766,17310.01,-2648.4360000000015,-18.783000000000015
1000000026_20min_s4_mODC_pup1-rfp_5uM,0.01898655904213586,0.01320479496966356,0.42449724494159224,0.00755172604067012,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-251.91895628196852,20min_s4,1,477.08375,3182.52,22.1098,27.2581,1509,1093.37,749.318,0.309899,194.58300000000003,61877.32,-14.85399999999936,-0.04699999999999704
1000000026_20min_s7_mODC_pup1-rfp_1uM,0.1,0.02809999036580168,100.61569553517457,0.07620624203700545,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-180.25727233663915,20min_s7,3,286.90099999999995,3464.9,23.5254,27.9249,1647,1096.38,853.342,0.301986,136.87900000000002,27101.996,1664.0080000000016,8.403999999999996
1000000026_20min_s8_mODC_pup1-rfp_1uM,0.1,0.07566594085071346,7545.187191896855,0.04345727167296507,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-197.668892943442,20min_s8,3,379.678,2201.89,19.4095,21.3696,1034,1125.82,811.973,0.346294,150.555,28454.912,1630.527000000002,8.62700000000001
1000000026_20min_s8_mODC_pup1-rfp_5uM,0,0.04918796026842177,0.27717732985062504,0.01969490919290579,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-222.20285122939535,20min_s8,3,592.57275,2597.61,20.8555,23.444,1226,1022.84,961.892,0.329668,121.557,23946.826,1230.9349999999977,6.2479999999999905
1000000027_20min_s3_mODC_pup1-rfp_2.5uM,0,0.05432860489742921,0.6870774809074752,0.05291264977735613,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-191.56610145585717,20min_s3,1,267.68300000000005,3163.3,23.1173,25.9823,1500,1176.08,740.471,0.310377,135.921,29766.623,578.101999999999,2.6399999999999864
1000000027_20min_s7_mODC_pup1-rfp_5uM,0,0.03602512115692647,1.0084418887962092,0.02050149628325472,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-220.9585829273433,20min_s7,3,742.06575,2979.69,23.0953,24.3924,1412,934.058,816.24,0.31632,159.39999999999998,36980.696,3340.439999999995,14.397999999999996
1000000027_20min_s8_mODC_pup1-rfp_2.5uM,0,0.08352236254926017,0.786130527650987,0.03697296047165212,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-202.6782247175373,20min_s8,3,204.955,1689.69,16.9038,18.767,785,1122.74,667.653,0.373806,128.8,13008.837,962.8369999999996,9.532999999999989
1000000028_20min_s4_mODC_pup1-rfp_2.5uM,0,0.04291868767671748,0.8331026496976022,0.01639618919026982,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-227.88549980464612,20min_s4,1,326.861,3318.34,24.8663,25.3634,1577,794.075,913.351,0.306007,193.486,47017.105,4081.240000000005,16.795000000000016
1000000028_20min_s5_mODC_pup1-rfp_dmso2,0.06126185037233927,0.15714176058141574,0.34515443621764835,0.02520176967827179,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-214.55967624870763,20min_s5,2,160.041120262866,2686.3,22.0035,23.0722,1269,901.067,552.814,0.326125,177.932,35586.399999999994,5173.799999999996,25.869
1000000028_20min_s6_mODC_pup1-rfp_1uM,0,0.04841900795056425,0.951559606675546,0.02548837447032103,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-214.2091211898729,20min_s6,2,287.24924999999996,3205.15,22.1405,27.4421,1520,882.397,988.874,0.309084,140.61100000000002,30653.165999999997,1297.0625,5.950250000000011
1000000028_20min_s7_mODC_pup1-rfp_2.5uM,0.04743388997744534,0.06495703391400723,235.59471241721195,0.0956335915927738,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-173.21776880767695,20min_s7,3,124.87699999999998,2652.86,17.3034,28.8019,1249,1151.58,940.583,0.326614,136.162,25053.816,264.08000000000175,1.4350000000000025
1000000028_20min_s7_mODC_pup1-rfp_5uM,0.02042686863592282,0.0284817998163199,0.7549612574907539,0.00427158651422502,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-269.5824724632898,20min_s7,3,486.47574999999995,4231.43,24.9686,32.4221,2021,779.703,977.547,0.283927,172.507,47956.834,3192.7599999999948,11.484999999999983
1000000028_20min_s8_mODC_pup1-rfp_1uM,0.1,0.04491223002939969,81.22132079667429,0.09415124987685312,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-173.70203854529666,20min_s8,3,282.813,3175.3,23.3701,25.7197,1506,982.989,968.244,0.310059,126.136,26993.112,2502.601999999999,11.693999999999988
1000000028_20min_s8_mODC_pup1-rfp_2.5uM,0.08263809941633284,0.02321839609333356,3.5605647638252464,0.02476936094357953,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-215.0961862372748,20min_s8,3,235.61699999999996,3010.97,21.7102,26.2904,1426,835.166,988.069,0.315177,180.051,54195.237,3472.237000000001,11.536
1000000029_20min_s3_mODC_pup1-rfp_2.5uM,0,0.03785330782659888,3550.707674075955,0.0364161663320879,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-203.14861999998004,20min_s3,1,384.898,2519.19,21.3663,22.2212,1187,690.143,1002.63,0.332548,201.28500000000005,62398.27,5231.979999999996,16.87699999999998
1000000029_20min_s6_mODC_pup1-rfp_dmso2,0.1,0.08417605815677796,287.7511035200253,0.05152355417527899,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-192.39080594960592,20min_s6,2,127.74412026286603,2653.03,21.6521,23.0688,1249,848.703,744.454,0.327119,195.334,50786.84,6974.540000000001,26.825000000000017
1000000029_20min_s7_mODC_pup1-rfp_1uM,0.1,0.0557101817583445,793.5255144079094,0.09934368447801167,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-172.03786963204237,20min_s7,3,160.47400000000005,2836.86,20.7465,25.779,1341,747.65,970.037,0.320858,158.11,37630.076,3163.848000000002,13.293000000000006
1000000029_20min_s7_mODC_pup1-rfp_5uM,0.1,0.02335770991702359,2145.1653039988837,0.02303198492076843,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-217.35061613083016,20min_s7,3,256.29975,3369.4,23.5111,27.0806,1596,734.573,1018.96,0.304534,196.421,57354.876,3328.6399999999994,11.399
1000000029_20min_s8_mODC_pup1-rfp_5uM,0.1,0.0183656979838528,5.043583104165828,0.01233834300636633,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-236.6999533200134,20min_s8,3,576.31575,3471.82,22.8728,28.7314,1648,1115.44,925.718,0.30151,158.53499999999997,42962.918,-1455.7950000000055,-5.372000000000014
1000000030_20min_s4_mODC_pup1-rfp_5uM,0,0.03481586844063695,0.4513708962764697,0.02610820736201443,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-213.46427556792236,20min_s4,1,354.31475,2152.4,19.3623,20.8552,1011,681.91,981.215,0.348847,94.83299999999998,7681.439999999999,1395.7069999999983,17.230999999999995
1000000030_20min_s5_mODC_pup1-rfp_1uM,0,0.06969203303865185,0.7668967705729447,0.03343317608712357,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-205.79800719410585,20min_s5,2,396.0738,2710.53,21.6088,23.6219,1280,1120.85,643.591,0.325515,123.8066,16094.898,-142.29999999999927,-1.0949999999999989
1000000030_20min_s5_mODC_pup1-rfp_dmso2,0,0.08837250309167005,2.181024318525202,0.01351685147038268,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-233.87196490086217,20min_s5,2,220.784120262866,1863.23,17.7479,19.6102,869,883.852,585.65,0.363607,133.06,16499.388,5254.435999999998,42.373999999999995
1000000030_20min_s7_mODC_pup1-rfp_1uM,0.1,0.03458454557279328,1055.8179963856926,0.09729791128897894,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-172.68291379773183,20min_s7,3,390.423,3102.58,22.7293,25.9832,1468,1016.48,706.436,0.311767,169.74399999999997,43963.818,3742.3640000000014,14.449000000000012
1000000030_20min_s8_mODC_pup1-rfp_5uM,0.1,0.00631245118355782,4.752905375814925,0.10086703629079492,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-171.56611849546792,20min_s8,3,473.83175000000006,1066.77,7.7468,25.0748,461,1040.8,1034.38,0.415623,193.96099999999996,28124.41,-1116.5250000000017,-7.700000000000017
1000000031_20min_s5_mODC_pup1-rfp_1uM,0,0.07834374907091383,0.3543367504411376,0.05231380719494547,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-191.91894656738168,20min_s5,2,175.86080000000004,3622.39,23.8545,28.829,1724,1163.81,619.937,0.298052,103.5956,8391.2826,-476.5100000000021,-5.88300000000001
